open,high,low,close,volume,ema_5_ratio,ema_10_ratio,ema_20_ratio,ema_60_ratio,macd,macd_hist,atr_ratio,bb_position,rsi_14,stoch_k,volume_ratio,obv,return_1d,return_5d,volatility_20d,target_return_5d,target_direction,date
25.04419006760616,25.34585984873718,24.577498160967068,25.186456631109664,496128038,-0.0007527606076698223,-0.01895959495443078,-0.05275600421363791,-0.11795600699803455,-1.1951787801047118,-0.06279957385748891,0.031864563230506404,0.20506935513867253,37.33534342232129,26.761089349737055,1.6198154054257057,-1068197902.0,0.0047956696207134275,-0.050698665092175466,0.022861268508250744,-0.07169405989719702,0,2023-02-28
25.192862647627702,25.59439166055727,24.54110910875528,25.126302547302085,310369424,-0.0020950677933483375,-0.017497222150754888,-0.05004071699418933,-0.11658509208951484,-1.1654068820253372,-0.026422140622491375,0.03334578550908041,0.20789766063507817,39.11893767127187,24.992539978203897,0.9932836179403784,-1378567326.0,-0.002388350401512085,-0.005910917237477942,0.022794682664839076,-0.044073891208773475,0,2023-03-01
25.130182306829767,25.192161185766995,24.79207837073898,24.95034414088916,166469096,-0.006073959124868522,-0.020034144436937407,-0.05157234182638226,-0.11922623090476081,-1.1428368987764195,-0.0030817258988589113,0.03413135884922257,0.19511344692727464,39.143253073270955,19.81930635248706,0.5546455751639787,-1545036422.0,-0.007002956606196653,0.019944896682832836,0.021826338890071472,-0.028541386168429272,0,2023-03-02
23.93229464809744,24.264311683101987,23.93229464809744,24.056965143169776,244608012,-0.028166330838545806,-0.045557290770493086,-0.07802165927555726,-0.14654477864012905,-1.1833967818179758,-0.034913287152332106,0.036426868274325196,0.04485006681759978,36.43632567880451,3.328759238207631,0.8461335227710967,-1789644434.0,-0.03580627957172322,-0.021892774742059862,0.02283057162895581,-0.03542680984134117,0,2023-03-03
23.545530738718337,24.043235686092885,23.31467187910021,23.639722652831736,484949650,-0.030471799861838234,-0.051398601050791304,-0.08582729225197239,-0.15688692743356947,-1.2349727659735947,-0.06919141704636078,0.0352625143762528,0.021504400593215012,22.029679842592145,7.450376810423249,1.6039300068769171,-2274594084.0,-0.01734393710324278,-0.05691017595302372,0.022841638492789623,-0.009921811835849614,0,2023-03-06
23.448199159846844,23.73655899265263,23.33367382922157,23.38073730080073,276615186,-0.027776126750625796,-0.05113072785516182,-0.0875134768196103,-0.16155693688789297,-1.2819673370156686,-0.09294879047074778,0.03473255427799441,0.04214045102188295,21.142398117901834,1.6367970128818765,0.9153579172755836,-2551209270.0,-0.010955515673107152,-0.07169405989719702,0.02234790239911705,-0.00804987359735665,0,2023-03-07
23.99450399979032,24.08160523728008,23.72071008789889,24.018888622353565,198000184,-0.0008272441840370126,-0.020739832905049105,-0.0569852705052275,-0.13473852875754722,-1.253270472870451,-0.05140154106042405,0.03311552200918393,0.2024134559435968,30.776074121228845,17.447248986066683,0.6658435680906396,-2353209086.0,0.027293892119089724,-0.044073891208773475,0.023333653654650444,-0.05013323769428801,0,2023-03-08
24.283206322879145,24.766918759291364,23.84729704652173,24.238226733728837,141280792,0.0055161456150365495,-0.009673106203275883,-0.04396929689575324,-0.12319075507787891,-1.1990078328421738,0.0022888791742823322,0.033364722349449455,0.2702971844282553,27.0267601364649,25.223336636661777,0.5028878834213567,-2211928294.0,0.009131900931133918,-0.028541386168429272,0.023459357178295743,-0.04374637638401491,0,2023-03-09
23.13462712745895,23.69294753648214,22.74489160303397,23.204703613682927,369907998,-0.02522025396641492,-0.04286886851050187,-0.07728839675322974,-0.15613526118346832,-1.2252767502841735,-0.01918403061417373,0.03674883700611565,0.11652470593066074,26.092586566093146,12.12640664908118,1.2854017201106374,-2581836292.0,-0.04264021173659971,-0.03542680984134117,0.024970604919311454,0.025437024922370544,1,2023-03-10
23.41530701793244,23.522094280669855,23.18987502360304,23.405173772818667,158665296,-0.011262354024179855,-0.02848832300515136,-0.06313206677432348,-0.14467079678897066,-1.2159026216220958,-0.007847921561676685,0.036289866932575715,0.190136950339858,26.63499749268739,22.692479223418925,0.5566026275925674,-2423170996.0,0.008639203606010781,-0.009921811835849614,0.0251036228484455,0.04112180580206326,1,2023-03-13
23.17447257979768,23.49788804189629,22.998389736572605,23.192525320916285,113245462,-0.013588744858594959,-0.030739024040799645,-0.06526609734238842,-0.14818446197145763,-1.2116651879602927,-0.002888390319898848,0.03384643001488338,0.17914041239955297,31.55539736420336,15.384208914892355,0.41294710095595016,-2536416458.0,-0.009085531855753115,-0.00804987359735665,0.021788503071956802,0.029368399898562547,1,2023-03-14
22.947957213643512,23.133060787302977,22.746844113612543,22.814743969896483,419329725,-0.019968279095306074,-0.03839252769778556,-0.07338860286672866,-0.1575835017387598,-1.2246735150819958,-0.012717373953281541,0.033206990005352856,0.13589533922601868,34.192139021522905,2.400675735725352,1.4918855620246172,-2955746183.0,-0.016288926962132022,-0.05013323769428801,0.021778063883583425,0.03887474432606419,1,2023-03-15
23.207376838480343,23.4580060130282,23.099435972008948,23.177892144154043,439074121,-0.0029168217226130944,-0.018968471315235047,-0.05335273627359116,-0.1401098104202243,-1.191939745905156,0.01601311617884682,0.03229247464075636,0.23140025174572956,36.97551627477541,14.881298076397242,1.533176535090981,-2516672062.0,0.015917258363132403,-0.04374637638401491,0.022062525100492624,0.03161736643429203,1,2023-03-16
23.835128450797736,23.92815593735837,23.60012506888588,23.7949622378204,468786441,0.01562939362104765,0.005842197361142221,-0.02553745703505017,-0.11381098839643267,-1.1034853067886026,0.0835740442363202,0.030527783447919957,0.37458991502426064,38.624987430999795,36.85104802907494,1.568097738516269,-2047885621.0,0.02662321879092855,0.025437024922370544,0.022447208285846145,0.030188164424555408,1,2023-03-17
24.31745444191832,24.480386157021112,24.05234578173841,24.36763678346806,406798051,0.026362921100225867,0.02445264269726244,-0.0018868198019682536,-0.08972286297001775,-0.9759246251295117,0.16890778071632884,0.029567222066853516,0.5381171584589097,43.2222787433416,56.9484171846107,1.3215121375220316,-1641087570.0,0.02406704998831377,0.04112180580206326,0.022734518214353874,-0.005504682862450538,0,2023-03-20
23.81544797100988,24.107508653867363,23.46043133592852,23.873652679198493,334751541,0.003697385318269797,0.0030128154224358106,-0.020056227301340934,-0.10500178471790356,-0.9042684113482586,0.19245119559806567,0.029741961093537085,0.42918228838711836,40.326063908004606,46.12328303055039,1.0590278725491753,-1975839111.0,-0.02027213835543984,0.029368399898562547,0.022908772217048463,0.010877812025954059,1,2023-03-21
23.65039957027103,24.16104292984666,23.616938099178636,23.701661308590825,408274739,-0.0023584345656442185,-0.003449743377556991,-0.02459701885274379,-0.10819081528417496,-0.8515425593305288,0.1961416380926364,0.030391816278113694,0.3920244986402462,40.35078807419381,47.317351925567465,1.2569031675511506,-2384113850.0,-0.007204233592521314,0.03887474432606419,0.020653172551815716,-0.009067629574949665,0,2023-03-22
23.95787421911528,24.253806165326843,23.386078872491165,23.91071605325026,151929747,0.004284814115027347,0.004364923280485211,-0.014492578265069334,-0.0973557263544016,-0.7838522106334906,0.2110655894317397,0.029677038295281406,0.47388811639235084,48.736195232846846,57.65622121387,0.4708194400506565,-2232184103.0,0.008820257024922507,0.03161736643429203,0.0196139895138668,-0.04619472453556417,0,2023-03-23
24.461689900232408,24.6857415467658,24.321324633976264,24.51328847033181,347464095,0.019536435401227514,0.024149944654705324,0.00934886159891124,-0.07233902778316226,-0.6738172180052722,0.2568804656479665,0.029042910877932874,0.6876315833112489,57.3145895027224,87.45663290551424,1.0868041344905073,-1884720008.0,0.025200935669998037,0.030188164424555408,0.02043379157929158,-0.05007403096444751,0,2023-03-24
24.26861196681268,24.625443367353995,23.995308098894427,24.233500670867684,212865137,0.0052526567872319685,0.010171978385191682,-0.0019651540993449457,-0.08042684319268967,-0.6022478919090197,0.26275983339537523,0.030048048468847705,0.6105328703057274,57.11561674180098,73.619637759416,0.6922991988892921,-2097585145.0,-0.011413719534314914,-0.005504682862450538,0.02006879576879097,-0.005470848198535938,0,2023-03-27
24.38377761100092,24.44197123994685,24.03627407018377,24.133345785415727,478698929,0.0007317572940057637,0.004901315172860743,-0.005513145689809096,-0.08169139902528744,-0.5473013977453434,0.2541650620472413,0.029299119269296372,0.6027952921463683,51.04925724351788,68.66644585286735,1.561292892257109,-2576284074.0,-0.004132910338140228,0.010877812025954059,0.020020730957224682,-0.002641152720228135,0,2023-03-28
23.589042835530616,23.937456979836103,23.266110785848696,23.486743423533607,482048667,-0.01753964929169982,-0.01809118217277428,-0.029185020662122585,-0.10317000888778705,-0.5495959124083214,0.20149643790741067,0.029946419380705584,0.34978639949467044,43.611425964901855,38.22303846289207,1.5293997474764465,-3058332741.0,-0.026792901723261098,-0.009067629574949665,0.020778721714717476,0.05137838414967666,1,2023-03-29
22.768990375937403,22.89551506592808,22.416811944254977,22.80616711172227,411534579,-0.031150016253254642,-0.038406465729987294,-0.05214229322607755,-0.12545407281164678,-0.599421395637389,0.12133676374267444,0.02951397958247411,0.05560415929283567,46.39562907666771,17.16030180206687,1.2568189510550176,-3469867320.0,-0.028977040347339167,-0.04619472453556417,0.021558803795142675,0.09313325259733674,1,2023-03-30
23.425665496054645,23.45114955230721,22.91568715958509,23.28580930442798,328466740,-0.007208481416534629,-0.01492630705608311,-0.02922992467598018,-0.10391583925536751,-0.5933653868330744,0.10191421803759138,0.02986544159973739,0.31415403590692764,48.97235826151965,38.29988198890607,0.9904484744665506,-3141400580.0,0.021031249589466228,-0.05007403096444751,0.020918292535191015,0.054015311320420256,1,2023-03-31
24.051747901931904,24.12605147391355,23.914155668741056,24.100922867378248,331750039,0.018195555485365,0.01594362143808925,0.0042971434817073995,-0.07033731462184145,-0.5168353477130587,0.1427554057260857,0.02986523915639789,0.7046837407535278,57.085614155605136,74.22490857625615,1.0240008660783784,-2809650541.0,0.03500473409765781,-0.005470848198535938,0.022064499831416604,0.02812408634166741,1,2023-04-03
23.82432166152025,24.07820965765142,23.81601035289244,24.06960593354637,271670350,0.01118542724937166,0.011932951080956933,0.0027064135989336435,-0.0693622839018675,-0.4534842707855269,0.16488518612289405,0.02942700222102752,0.6719331431751485,60.34734680926808,72.84465712212456,0.8391954934865281,-3081320891.0,-0.0012994080767864125,-0.002641152720228135,0.021889509194166427,0.0703514296852481,1,2023-04-04
24.56898868307747,25.169707479323684,24.34459723392084,24.69345434957281,325489941,0.024622326007585293,0.03100729282028647,0.025891451735904125,-0.04382321247216581,-0.3489166386289604,0.21556225462356848,0.03000502602118355,0.9250101424866305,61.981884954210074,82.69992000481098,0.9860295187070417,-2755830950.0,0.025918513902920548,0.05137838414967666,0.021806812389198106,0.04289767009897094,1,2023-04-05
24.867845039266733,25.086202430746148,24.867845039266733,24.930179634115373,371823901,0.02270262293753955,0.033209455739410254,0.03221411604988256,-0.0335586110294227,-0.2441301048262119,0.2562790307410536,0.02869577813868742,0.9724547596226338,59.54919932037697,91.29905794982035,1.0883857808945376,-2384007049.0,0.009586560113921783,0.09313325259733674,0.021815299190136233,0.07473944005016175,1,2023-04-06
24.5004625124226,24.85707115889548,24.402042404322064,24.543599543354595,186629054,0.004552330529748128,0.014019083928073606,0.014641849149700459,-0.04702796471410631,-0.19008858153915398,0.24825644322248924,0.028690010972728518,0.7823666331764112,51.52799820542558,77.25638594006939,0.5613497682237155,-2570636103.0,-0.015506510439730947,0.054015311320420256,0.01965352265251404,0.02297251250786214,1,2023-04-07
24.78102122409587,25.017225633708456,24.37350489051259,24.778739303014262,176776652,0.009406507163923994,0.019335197484473765,0.021991342629917643,-0.036701068788379865,-0.1268245174349687,0.24921640586133964,0.027658219242057268,0.8371892815622403,58.22939767103117,85.7979290776225,0.5302709969442576,-2393859451.0,0.009580492023768095,0.02812408634166741,0.019668879408206122,0.03481771412359902,1,2023-04-10
25.978886868265317,26.11888627685577,25.76205305781666,25.762937122931888,279493946,0.032464064414468474,0.048419139029206804,0.05628836492898004,0.001509386462175355,0.0026981454028778273,0.3029912549593489,0.028808670134420847,1.0840011470411197,66.3300089162879,90.3851429781039,0.8179923889778775,-2114365505.0,0.039719446896876676,0.0703514296852481,0.02106356424357345,-0.0020473491849823944,0,2023-04-11
25.79484239596261,26.02610046512998,25.434739164860687,25.752746007864783,208860886,0.02114449964015419,0.03893649725394566,0.05028197308284099,0.001076678466986225,0.1033323006077751,0.32290032813139696,0.02805353374771292,1.0074810430538323,65.06785553004107,90.10986176677432,0.6306959730010702,-2323226391.0,-0.0003955727182222146,0.04289767009897094,0.020491122591786266,-0.008591857853692209,0,2023-04-12
26.770601748596302,26.800519103680035,26.770601748596302,26.7934473003191,191952593,0.04075890908721336,0.06524829653258846,0.08315985201524101,0.040115151479954037,0.26401805464661976,0.3868688657361933,0.02769100565913047,1.1536520477963574,67.40425723020972,99.8386798409714,0.6021035295339009,-2131273798.0,0.040411274670922204,0.07473944005016175,0.021788711228063824,-0.044433626116797464,0,2023-04-13
25.21154889413204,25.55861154480131,24.762666557489386,25.10742769085227,213583115,-0.016625378449363737,-0.0014602081279451173,0.013552359811156434,-0.024525415787177818,0.25240540814241896,0.300204975385594,0.03353523971074405,0.6792940707111558,55.49169239875055,61.377634243026804,0.6978856589291291,-2344856913.0,-0.06292656523696938,0.02297251250786214,0.02637101804998786,-0.02921149689134528,0,2023-04-14
25.392374783143357,25.796607958098573,25.392374783143357,25.6414783644098,244414622,0.0028569890631306993,0.01612512045161174,0.03166144938119797,-0.0036530958225031718,0.2830330988500691,0.26466613287459534,0.033626469837521135,0.7941614126605009,58.98692364152342,73.56026082220673,0.8203926230222199,-2100442291.0,0.021270624778185088,0.03481771412359902,0.02626073987371687,-0.054163925488892484,0,2023-04-17
25.74047987153214,25.773249628951824,25.63509052364096,25.7101913946105,247206093,0.0036894520426915545,0.015368500109408822,0.031045595097248135,-0.0009509214476199901,0.30928508572990765,0.23273449580354708,0.031511066439994656,0.781251760293992,64.22949129112656,75.12772479052786,0.842135511551265,-1853236198.0,0.0026797608634014924,-0.0020473491849823944,0.02569100684829501,-0.04775637671887156,0,2023-04-18
25.62988872922212,25.699353579105907,25.038267078473424,25.531482074822968,130031137,-0.0021938081935131137,0.006789454653678195,0.021555685077544018,-0.007638342718661262,0.3120722512426859,0.18841732905306025,0.030618138964595587,0.7135036961796959,68.63858526080021,67.33354113847732,0.4650038954964662,-1983267335.0,-0.006950913629721001,-0.008591857853692209,0.0256852391662266,-0.00450167220301545,0,2023-04-19
25.49734960679691,26.166337083623816,25.49734960679691,25.602917280596607,137917521,0.00039857389774855534,0.007846059266071848,0.022037546849855483,-0.00470313472613948,0.31639808392845836,0.15419452939106615,0.03059968139562765,0.7096799655561336,66.78396742846705,59.872732061268444,0.49444517526972076,-1845349814.0,0.0027979263234421126,-0.044433626116797464,0.025661556567326743,-0.019568609818227056,0,2023-04-20
24.513391462423147,24.78352861888777,24.28825488056382,24.374002144911262,416874487,-0.03225843439185749,-0.033406733273228406,-0.024509066928539158,-0.05084335622165326,0.21814847667399562,0.04475593770928271,0.033532788995848446,0.40086001028575624,51.86617677161024,18.696269256090165,1.4761613427009703,-2262224301.0,-0.04799902769739006,-0.02921149689134528,0.027587450875045973,0.009761609384468795,1,2023-04-21
24.293682390361365,24.42751572892949,23.971194235798365,24.252635240854858,119575137,-0.02502742665988056,-0.031489525072192937,-0.026644105868701473,-0.05384569970037534,0.1290045757758378,-0.035510370551100096,0.034205428034759476,0.36992682473283495,51.235583560984075,9.947284889458782,0.4305291700119704,-2381799438.0,-0.00497935888143608,-0.054163925488892484,0.027483678481170497,0.002665690438853563,1,2023-04-24
24.43152965573461,24.658784227914268,24.012571272603218,24.482365808855192,333354314,-0.010583780197425452,-0.01833244398771572,-0.01579085976159933,-0.043475744350436996,0.07601843575849188,-0.07079720845475682,0.03256021750525728,0.42283493122845234,48.49490717352067,18.066909843391173,1.232487892223922,-2048445124.0,0.009472396121859017,-0.04775637671887156,0.027533854779198442,0.016758252624271996,1,2023-04-25
25.496963364119782,25.60531436778152,25.368931704377214,25.41654771166495,192543848,0.01795056859085742,0.015593810379761708,0.019650454011407748,-0.006750104619861252,0.10816040450740871,-0.030924191764671982,0.033415566205010794,0.6420246363576274,53.154165630776895,51.08474789424692,0.7521319047994298,-1855901276.0,0.03815733782034525,-0.00450167220301545,0.027900912051469013,-0.012036169721979961,0,2023-04-26
25.386897350301084,25.769965444450023,24.83849849105359,25.101903782124268,217882416,0.003559559109071353,0.0024705956981614374,0.006354142521668882,-0.018433083617910184,0.10701046080593812,-0.025659308372914053,0.03498211157031597,0.5327014091931397,53.654782087656756,39.96393482988297,0.8845687752870575,-2073783692.0,-0.012379491231858997,-0.019568609818227056,0.027093248307298687,-0.012319921218219121,0,2023-04-27
24.63431203216533,24.933252303224247,24.281380297542373,24.61193163298609,390283086,-0.010743565962538892,-0.014032033469912109,-0.01203880618547748,-0.036404930855507,0.06580391796548923,-0.05349268097069036,0.03619164798839461,0.3400629769713435,48.943296013952704,22.646299987015894,1.5648525813369392,-2464066778.0,-0.0195193222550355,0.009761609384468795,0.027358984313027305,0.02086222141170202,1,2023-04-28
24.347465512754184,24.64411767458379,23.939276832016112,24.31728525873341,100578526,-0.015171985134058819,-0.021238092298793254,-0.021642575379991036,-0.046441960308511554,0.00926513325876499,-0.08802517254193168,0.034764051480424024,0.2262924100645946,39.965318409282666,13.211339370345279,0.422870549730574,-2564645304.0,-0.011971688311444018,0.002665690438853563,0.02648106677168839,0.036260386058379446,1,2023-05-01
24.835473935228254,25.34674581732389,24.60858422563003,24.892647479919827,375047664,0.005405128301060769,0.0015703840497709454,0.0013623533389834908,-0.02311532061739341,0.01076062005601841,-0.06922374859574261,0.035217634503189744,0.41469822164050574,44.464154918921125,33.32016506764709,1.5433047448411492,-2189597640.0,0.02366062720672235,0.016758252624271996,0.026961545835928157,0.0376406414629904,1,2023-05-02
25.00392919278829,25.40970529739436,24.93325393299916,25.11062982966055,147799289,0.009428248509508297,0.008444966836854029,0.009157470191368366,-0.014090164161515428,0.0291985749898096,-0.04062863492956113,0.033402265585813384,0.4902433453665078,37.88595566973524,52.596376626938735,0.6312663741015837,-2041798351.0,0.008756896988018736,-0.012036169721979961,0.02642913425432693,0.01124214008302693,1,2023-05-03
24.89558143277809,24.989198077467265,24.70886904154189,24.79265030510118,241805404,-0.00223869432999535,-0.0035415171836895576,-0.0032778491425302647,-0.025725990133490306,0.017945630884884878,-0.041505263227588685,0.029137399572609923,0.3700472864520642,47.17824560062907,38.31838283086511,1.062271598726233,-2283603755.0,-0.012663144123281733,-0.012319921218219121,0.026524460332217142,0.016364320767281004,1,2023-05-04
25.017843994952997,25.337178177921245,24.85682209799401,25.125391200083115,301227417,0.007407270359640172,0.0080299284185541,0.009128508208392061,-0.012240621111696548,0.03546814628972683,-0.01918619825819738,0.02834029682744914,0.48711435721719865,45.20042099526037,53.25919526473308,1.2908248662806106,-1982376338.0,0.013420948986380576,0.02086222141170202,0.026419398573865334,-0.0063820688757822985,0,2023-05-05
25.20805641226745,25.436595540545586,25.163184001734862,25.199039410106824,486713361,0.006883036199921033,0.008969561406840576,0.010922824622346505,-0.00904164267326557,0.0546674882607725,1.051497027862447e-05,0.028747977518737634,0.5080134334359153,45.250677446000815,56.566165068111445,1.9557934297472734,-1495662977.0,0.002931226401102327,0.036260386058379446,0.02635421275714556,-0.044401404969561464,0,2023-05-08
